hour_index_0based,local_ac_w,official_replay_ac_w,absolute_difference_w,exact_match
7022,95.822,95.822,0.0,True
7023,23.851,23.851,0.0,True
7024,1.862,1.862,0.0,True
7025,0.0,0.0,0.0,True
7026,0.0,0.0,0.0,True
7027,0.0,0.0,0.0,True
7028,0.0,0.0,0.0,True
7029,0.0,0.0,0.0,True
7030,0.0,0.0,0.0,True
7031,0.0,0.0,0.0,True
7032,0.0,0.0,0.0,True
7033,0.0,0.0,0.0,True
7034,0.0,0.0,0.0,True
7035,0.0,0.0,0.0,True
7036,0.0,0.0,0.0,True
7037,0.0,0.0,0.0,True
7038,35.783,35.783,0.0,True
7039,10.916,10.916,0.0,True
7040,128.866,128.866,0.0,True
7041,131.034,131.034,0.0,True
7042,139.998,139.998,0.0,True
7043,443.966,443.966,0.0,True
7044,683.928,683.928,0.0,True
7045,617.992,617.992,0.0,True
7046,224.899,224.899,0.0,True
7047,2.763,2.763,0.0,True
7048,0.0,0.0,0.0,True
7049,0.0,0.0,0.0,True
7050,0.0,0.0,0.0,True
7051,0.0,0.0,0.0,True
7052,0.0,0.0,0.0,True
7053,0.0,0.0,0.0,True
7054,0.0,0.0,0.0,True
7055,0.0,0.0,0.0,True
7056,0.0,0.0,0.0,True
7057,0.0,0.0,0.0,True
7058,0.0,0.0,0.0,True
7059,0.0,0.0,0.0,True
7060,0.0,0.0,0.0,True
7061,0.0,0.0,0.0,True
7062,0.0,0.0,0.0,True
7063,114.067,114.067,0.0,True
7064,98.904,98.904,0.0,True
7065,326.983,326.983,0.0,True
7066,260.682,260.682,0.0,True
7067,212.737,212.737,0.0,True
7068,319.997,319.997,0.0,True
7069,327.184,327.184,0.0,True
7070,201.654,201.654,0.0,True
7071,314.079,314.079,0.0,True
7072,25.301,25.301,0.0,True
7073,0.0,0.0,0.0,True
7074,0.0,0.0,0.0,True
7075,0.0,0.0,0.0,True
7076,0.0,0.0,0.0,True
7077,0.0,0.0,0.0,True
7078,0.0,0.0,0.0,True
7079,0.0,0.0,0.0,True
7080,0.0,0.0,0.0,True
7081,0.0,0.0,0.0,True
7082,0.0,0.0,0.0,True
7083,0.0,0.0,0.0,True
7084,0.0,0.0,0.0,True
7085,0.0,0.0,0.0,True
7086,35.019,35.019,0.0,True
7087,263.721,263.721,0.0,True
7088,266.628,266.628,0.0,True
7089,394.406,394.406,0.0,True
7090,232.562,232.562,0.0,True
7091,595.64,595.64,0.0,True
7092,729.91,729.91,0.0,True
7093,649.122,649.122,0.0,True
7094,518.207,518.207,0.0,True
7095,324.789,324.789,0.0,True
7096,91.709,91.709,0.0,True
7097,0.0,0.0,0.0,True
7098,0.0,0.0,0.0,True
7099,0.0,0.0,0.0,True
7100,0.0,0.0,0.0,True
7101,0.0,0.0,0.0,True
7102,0.0,0.0,0.0,True
7103,0.0,0.0,0.0,True
7104,0.0,0.0,0.0,True
7105,0.0,0.0,0.0,True
7106,0.0,0.0,0.0,True
7107,0.0,0.0,0.0,True
7108,0.0,0.0,0.0,True
7109,0.0,0.0,0.0,True
7110,37.714,37.714,0.0,True
7111,286.745,286.745,0.0,True
7112,492.929,492.929,0.0,True
7113,635.465,635.465,0.0,True
7114,723.434,723.434,0.0,True
7115,756.896,756.896,0.0,True
7116,732.949,732.949,0.0,True
7117,653.83,653.83,0.0,True
7118,520.652,520.652,0.0,True
7119,329.658,329.658,0.0,True
7120,92.04,92.04,0.0,True
7121,0.0,0.0,0.0,True
7122,0.0,0.0,0.0,True
7123,0.0,0.0,0.0,True
7124,0.0,0.0,0.0,True
7125,0.0,0.0,0.0,True
7126,0.0,0.0,0.0,True
7127,0.0,0.0,0.0,True
7128,0.0,0.0,0.0,True
7129,0.0,0.0,0.0,True
7130,0.0,0.0,0.0,True
7131,0.0,0.0,0.0,True
7132,0.0,0.0,0.0,True
7133,0.0,0.0,0.0,True
7134,31.823,31.823,0.0,True
7135,273.334,273.334,0.0,True
7136,475.012,475.012,0.0,True
7137,612.715,612.715,0.0,True
7138,693.905,693.905,0.0,True
7139,723.087,723.087,0.0,True
7140,698.569,698.569,0.0,True
7141,623.321,623.321,0.0,True
7142,494.695,494.695,0.0,True
7143,309.937,309.937,0.0,True
7144,82.101,82.101,0.0,True
7145,0.0,0.0,0.0,True
7146,0.0,0.0,0.0,True
7147,0.0,0.0,0.0,True
7148,0.0,0.0,0.0,True
7149,0.0,0.0,0.0,True
7150,0.0,0.0,0.0,True
7151,0.0,0.0,0.0,True
7152,0.0,0.0,0.0,True
7153,0.0,0.0,0.0,True
7154,0.0,0.0,0.0,True
7155,0.0,0.0,0.0,True
7156,0.0,0.0,0.0,True
7157,0.0,0.0,0.0,True
7158,28.633,28.633,0.0,True
7159,271.969,271.969,0.0,True
7160,482.158,482.158,0.0,True
7161,619.783,619.783,0.0,True
7162,706.047,706.047,0.0,True
7163,726.096,726.096,0.0,True
7164,693.103,693.103,0.0,True
7165,622.362,622.362,0.0,True
7166,496.172,496.172,0.0,True
7167,306.134,306.134,0.0,True
7168,81.021,81.021,0.0,True
7169,0.0,0.0,0.0,True
7170,0.0,0.0,0.0,True
7171,0.0,0.0,0.0,True
7172,0.0,0.0,0.0,True
7173,0.0,0.0,0.0,True
7174,0.0,0.0,0.0,True
7175,0.0,0.0,0.0,True
7176,0.0,0.0,0.0,True
7177,0.0,0.0,0.0,True
7178,0.0,0.0,0.0,True
7179,0.0,0.0,0.0,True
7180,0.0,0.0,0.0,True
7181,0.0,0.0,0.0,True
7182,27.648,27.648,0.0,True
7183,267.789,267.789,0.0,True
7184,471.29,471.29,0.0,True
7185,602.011,602.011,0.0,True
7186,671.244,671.244,0.0,True
7187,680.457,680.457,0.0,True
7188,650.404,650.404,0.0,True
7189,588.8,588.8,0.0,True
7190,474.044,474.044,0.0,True
7191,300.981,300.981,0.0,True
7192,76.384,76.384,0.0,True
7193,0.0,0.0,0.0,True
7194,0.0,0.0,0.0,True
7195,0.0,0.0,0.0,True
7196,0.0,0.0,0.0,True
7197,0.0,0.0,0.0,True
7198,0.0,0.0,0.0,True
7199,0.0,0.0,0.0,True
7200,0.0,0.0,0.0,True
7201,0.0,0.0,0.0,True
7202,0.0,0.0,0.0,True
7203,0.0,0.0,0.0,True
7204,0.0,0.0,0.0,True
7205,0.0,0.0,0.0,True
7206,26.093,26.093,0.0,True
7207,264.805,264.805,0.0,True
7208,463.293,463.293,0.0,True
7209,588.054,588.054,0.0,True
7210,665.753,665.753,0.0,True
7211,694.935,694.935,0.0,True
7212,675.249,675.249,0.0,True
7213,608.797,608.797,0.0,True
7214,487.07,487.07,0.0,True
7215,301.26,301.26,0.0,True
7216,74.571,74.571,0.0,True
7217,0.0,0.0,0.0,True
7218,0.0,0.0,0.0,True
7219,0.0,0.0,0.0,True
7220,0.0,0.0,0.0,True
7221,0.0,0.0,0.0,True
7222,0.0,0.0,0.0,True
7223,0.0,0.0,0.0,True
7224,0.0,0.0,0.0,True
7225,0.0,0.0,0.0,True
7226,0.0,0.0,0.0,True
7227,0.0,0.0,0.0,True
7228,0.0,0.0,0.0,True
7229,0.0,0.0,0.0,True
7230,25.178,25.178,0.0,True
7231,258.712,258.712,0.0,True
7232,449.393,449.393,0.0,True
7233,567.84,567.84,0.0,True
7234,658.247,658.247,0.0,True
7235,696.802,696.802,0.0,True
7236,679.882,679.882,0.0,True
7237,614.046,614.046,0.0,True
7238,488.491,488.491,0.0,True
7239,303.701,303.701,0.0,True
7240,73.705,73.705,0.0,True
7241,0.0,0.0,0.0,True
7242,0.0,0.0,0.0,True
7243,0.0,0.0,0.0,True
7244,0.0,0.0,0.0,True
7245,0.0,0.0,0.0,True
7246,0.0,0.0,0.0,True
7247,0.0,0.0,0.0,True
7248,0.0,0.0,0.0,True
7249,0.0,0.0,0.0,True
7250,0.0,0.0,0.0,True
7251,0.0,0.0,0.0,True
7252,0.0,0.0,0.0,True
7253,0.0,0.0,0.0,True
7254,24.053,24.053,0.0,True
7255,257.375,257.375,0.0,True
7256,449.648,449.648,0.0,True
7257,570.055,570.055,0.0,True
7258,665.102,665.102,0.0,True
7259,701.197,701.197,0.0,True
7260,683.847,683.847,0.0,True
7261,613.894,613.894,0.0,True
7262,488.179,488.179,0.0,True
7263,298.661,298.661,0.0,True
7264,69.891,69.891,0.0,True
7265,0.0,0.0,0.0,True
7266,0.0,0.0,0.0,True
7267,0.0,0.0,0.0,True
7268,0.0,0.0,0.0,True
7269,0.0,0.0,0.0,True
7270,0.0,0.0,0.0,True
7271,0.0,0.0,0.0,True
7272,0.0,0.0,0.0,True
7273,0.0,0.0,0.0,True
7274,0.0,0.0,0.0,True
7275,0.0,0.0,0.0,True
7276,0.0,0.0,0.0,True
7277,0.0,0.0,0.0,True
7278,22.139,22.139,0.0,True
7279,249.045,249.045,0.0,True
7280,442.761,442.761,0.0,True
7281,575.144,575.144,0.0,True
7282,674.172,674.172,0.0,True
7283,710.613,710.613,0.0,True
7284,686.45,686.45,0.0,True
7285,471.236,471.236,0.0,True
7286,360.36,360.36,0.0,True
7287,224.938,224.938,0.0,True
7288,9.846,9.846,0.0,True
7289,0.0,0.0,0.0,True
7290,0.0,0.0,0.0,True
7291,0.0,0.0,0.0,True
7292,0.0,0.0,0.0,True
7293,0.0,0.0,0.0,True
7294,0.0,0.0,0.0,True
7295,0.0,0.0,0.0,True
7296,0.0,0.0,0.0,True
7297,0.0,0.0,0.0,True
7298,0.0,0.0,0.0,True
7299,0.0,0.0,0.0,True
7300,0.0,0.0,0.0,True
7301,0.0,0.0,0.0,True
7302,0.0,0.0,0.0,True
7303,247.809,247.809,0.0,True
7304,454.004,454.004,0.0,True
7305,603.301,603.301,0.0,True
7306,120.17,120.17,0.0,True
7307,314.855,314.855,0.0,True
7308,484.845,484.845,0.0,True
7309,467.659,467.659,0.0,True
7310,232.878,232.878,0.0,True
7311,54.506,54.506,0.0,True
7312,39.109,39.109,0.0,True
7313,0.0,0.0,0.0,True
7314,0.0,0.0,0.0,True
7315,0.0,0.0,0.0,True
7316,0.0,0.0,0.0,True
7317,0.0,0.0,0.0,True
7318,0.0,0.0,0.0,True
7319,0.0,0.0,0.0,True
7320,0.0,0.0,0.0,True
7321,0.0,0.0,0.0,True
7322,0.0,0.0,0.0,True
7323,0.0,0.0,0.0,True
7324,0.0,0.0,0.0,True
7325,0.0,0.0,0.0,True
7326,17.771,17.771,0.0,True
7327,244.729,244.729,0.0,True
7328,449.315,449.315,0.0,True
7329,587.585,587.585,0.0,True
7330,671.297,671.297,0.0,True
7331,698.222,698.222,0.0,True
7332,678.805,678.805,0.0,True
7333,611.944,611.944,0.0,True
7334,486.516,486.516,0.0,True
7335,293.916,293.916,0.0,True
7336,59.004,59.004,0.0,True
7337,0.0,0.0,0.0,True
7338,0.0,0.0,0.0,True
7339,0.0,0.0,0.0,True
7340,0.0,0.0,0.0,True
7341,0.0,0.0,0.0,True
7342,0.0,0.0,0.0,True
7343,0.0,0.0,0.0,True
7344,0.0,0.0,0.0,True
7345,0.0,0.0,0.0,True
7346,0.0,0.0,0.0,True
7347,0.0,0.0,0.0,True
7348,0.0,0.0,0.0,True
7349,0.0,0.0,0.0,True
7350,18.168,18.168,0.0,True
7351,261.286,261.286,0.0,True
7352,474.849,474.849,0.0,True
7353,619.518,619.518,0.0,True
7354,703.366,703.366,0.0,True
7355,727.825,727.825,0.0,True
7356,699.692,699.692,0.0,True
7357,621.472,621.472,0.0,True
7358,490.246,490.246,0.0,True
7359,299.631,299.631,0.0,True
7360,57.523,57.523,0.0,True
7361,0.0,0.0,0.0,True
7362,0.0,0.0,0.0,True
7363,0.0,0.0,0.0,True
7364,0.0,0.0,0.0,True
7365,0.0,0.0,0.0,True
7366,0.0,0.0,0.0,True
7367,0.0,0.0,0.0,True
7368,0.0,0.0,0.0,True
7369,0.0,0.0,0.0,True
7370,0.0,0.0,0.0,True
7371,0.0,0.0,0.0,True
7372,0.0,0.0,0.0,True
7373,0.0,0.0,0.0,True
7374,16.582,16.582,0.0,True
7375,257.251,257.251,0.0,True
7376,469.28,469.28,0.0,True
7377,604.016,604.016,0.0,True
7378,681.889,681.889,0.0,True
7379,700.855,700.855,0.0,True
7380,673.456,673.456,0.0,True
7381,598.405,598.405,0.0,True
7382,475.023,475.023,0.0,True
7383,285.775,285.775,0.0,True
7384,50.295,50.295,0.0,True
7385,0.0,0.0,0.0,True
7386,0.0,0.0,0.0,True
7387,0.0,0.0,0.0,True
7388,0.0,0.0,0.0,True
7389,0.0,0.0,0.0,True
7390,0.0,0.0,0.0,True
7391,0.0,0.0,0.0,True
7392,0.0,0.0,0.0,True
7393,0.0,0.0,0.0,True
7394,0.0,0.0,0.0,True
7395,0.0,0.0,0.0,True
7396,0.0,0.0,0.0,True
7397,0.0,0.0,0.0,True
7398,11.746,11.746,0.0,True
7399,239.703,239.703,0.0,True
7400,446.507,446.507,0.0,True
7401,580.698,580.698,0.0,True
7402,661.399,661.399,0.0,True
7403,682.412,682.412,0.0,True
7404,651.616,651.616,0.0,True
7405,575.104,575.104,0.0,True
7406,455.129,455.129,0.0,True
7407,276.928,276.928,0.0,True
7408,44.802,44.802,0.0,True
7409,0.0,0.0,0.0,True
7410,0.0,0.0,0.0,True
7411,0.0,0.0,0.0,True
7412,0.0,0.0,0.0,True
7413,0.0,0.0,0.0,True
7414,0.0,0.0,0.0,True
7415,0.0,0.0,0.0,True
7416,0.0,0.0,0.0,True
7417,0.0,0.0,0.0,True
7418,0.0,0.0,0.0,True
7419,0.0,0.0,0.0,True
7420,0.0,0.0,0.0,True
7421,0.0,0.0,0.0,True
7422,9.764,9.764,0.0,True
7423,233.544,233.544,0.0,True
7424,438.218,438.218,0.0,True
7425,568.905,568.905,0.0,True
7426,651.155,651.155,0.0,True
7427,673.62,673.62,0.0,True
7428,647.686,647.686,0.0,True
7429,576.137,576.137,0.0,True
7430,457.228,457.228,0.0,True
7431,278.975,278.975,0.0,True
7432,41.708,41.708,0.0,True
7433,0.0,0.0,0.0,True
7434,0.0,0.0,0.0,True
7435,0.0,0.0,0.0,True
7436,0.0,0.0,0.0,True
7437,0.0,0.0,0.0,True
7438,0.0,0.0,0.0,True
7439,0.0,0.0,0.0,True
7440,0.0,0.0,0.0,True
7441,0.0,0.0,0.0,True
7442,0.0,0.0,0.0,True
7443,0.0,0.0,0.0,True
7444,0.0,0.0,0.0,True
7445,0.0,0.0,0.0,True
7446,10.704,10.704,0.0,True
7447,233.791,233.791,0.0,True
7448,437.496,437.496,0.0,True
7449,561.908,561.908,0.0,True
7450,629.424,629.424,0.0,True
7451,641.651,641.651,0.0,True
7452,624.912,624.912,0.0,True
7453,572.405,572.405,0.0,True
7454,457.154,457.154,0.0,True
7455,276.442,276.442,0.0,True
7456,38.042,38.042,0.0,True
7457,0.0,0.0,0.0,True
7458,0.0,0.0,0.0,True
7459,0.0,0.0,0.0,True
7460,0.0,0.0,0.0,True
7461,0.0,0.0,0.0,True
7462,0.0,0.0,0.0,True
7463,0.0,0.0,0.0,True
7464,0.0,0.0,0.0,True
7465,0.0,0.0,0.0,True
7466,0.0,0.0,0.0,True
7467,0.0,0.0,0.0,True
7468,0.0,0.0,0.0,True
7469,0.0,0.0,0.0,True
7470,9.174,9.174,0.0,True
7471,229.911,229.911,0.0,True
7472,434.269,434.269,0.0,True
7473,561.845,561.845,0.0,True
7474,638.238,638.238,0.0,True
7475,661.162,661.162,0.0,True
7476,639.948,639.948,0.0,True
7477,567.631,567.631,0.0,True
7478,448.766,448.766,0.0,True
7479,266.368,266.368,0.0,True
7480,34.115,34.115,0.0,True
7481,0.0,0.0,0.0,True
7482,0.0,0.0,0.0,True
7483,0.0,0.0,0.0,True
7484,0.0,0.0,0.0,True
7485,0.0,0.0,0.0,True
7486,0.0,0.0,0.0,True
7487,0.0,0.0,0.0,True
7488,0.0,0.0,0.0,True
7489,0.0,0.0,0.0,True
7490,0.0,0.0,0.0,True
7491,0.0,0.0,0.0,True
7492,0.0,0.0,0.0,True
7493,0.0,0.0,0.0,True
7494,2.209,2.209,0.0,True
7495,220.447,220.447,0.0,True
7496,415.981,415.981,0.0,True
7497,544.186,544.186,0.0,True
7498,630.407,630.407,0.0,True
7499,665.968,665.968,0.0,True
7500,650.403,650.403,0.0,True
7501,583.937,583.937,0.0,True
7502,457.401,457.401,0.0,True
7503,267.686,267.686,0.0,True
7504,32.648,32.648,0.0,True
7505,0.0,0.0,0.0,True
7506,0.0,0.0,0.0,True
7507,0.0,0.0,0.0,True
7508,0.0,0.0,0.0,True
7509,0.0,0.0,0.0,True
7510,0.0,0.0,0.0,True
7511,0.0,0.0,0.0,True
7512,0.0,0.0,0.0,True
7513,0.0,0.0,0.0,True
7514,0.0,0.0,0.0,True
7515,0.0,0.0,0.0,True
7516,0.0,0.0,0.0,True
7517,0.0,0.0,0.0,True
7518,0.0,0.0,0.0,True
7519,26.757,26.757,0.0,True
7520,173.025,173.025,0.0,True
7521,560.356,560.356,0.0,True
7522,653.195,653.195,0.0,True
7523,688.162,688.162,0.0,True
7524,670.177,670.177,0.0,True
7525,593.252,593.252,0.0,True
7526,459.749,459.749,0.0,True
7527,266.28,266.28,0.0,True
7528,29.877,29.877,0.0,True
7529,0.0,0.0,0.0,True
7530,0.0,0.0,0.0,True
7531,0.0,0.0,0.0,True
7532,0.0,0.0,0.0,True
7533,0.0,0.0,0.0,True
7534,0.0,0.0,0.0,True
7535,0.0,0.0,0.0,True
7536,0.0,0.0,0.0,True
7537,0.0,0.0,0.0,True
7538,0.0,0.0,0.0,True
7539,0.0,0.0,0.0,True
7540,0.0,0.0,0.0,True
7541,0.0,0.0,0.0,True
7542,0.0,0.0,0.0,True
7543,21.394,21.394,0.0,True
7544,76.309,76.309,0.0,True
7545,142.611,142.611,0.0,True
7546,206.193,206.193,0.0,True
7547,291.527,291.527,0.0,True
7548,200.461,200.461,0.0,True
7549,98.397,98.397,0.0,True
7550,107.19,107.19,0.0,True
7551,0.741,0.741,0.0,True
7552,0.0,0.0,0.0,True
7553,0.0,0.0,0.0,True
7554,0.0,0.0,0.0,True
7555,0.0,0.0,0.0,True
7556,0.0,0.0,0.0,True
7557,0.0,0.0,0.0,True
7558,0.0,0.0,0.0,True
7559,0.0,0.0,0.0,True
7560,0.0,0.0,0.0,True
7561,0.0,0.0,0.0,True
7562,0.0,0.0,0.0,True
7563,0.0,0.0,0.0,True
7564,0.0,0.0,0.0,True
7565,0.0,0.0,0.0,True
7566,0.0,0.0,0.0,True
7567,178.839,178.839,0.0,True
7568,382.931,382.931,0.0,True
7569,297.464,297.464,0.0,True
7570,226.323,226.323,0.0,True
7571,363.022,363.022,0.0,True
7572,385.777,385.777,0.0,True
7573,354.8,354.8,0.0,True
7574,170.529,170.529,0.0,True
7575,65.498,65.498,0.0,True
7576,1.098,1.098,0.0,True
7577,0.0,0.0,0.0,True
7578,0.0,0.0,0.0,True
7579,0.0,0.0,0.0,True
7580,0.0,0.0,0.0,True
7581,0.0,0.0,0.0,True
7582,0.0,0.0,0.0,True
7583,0.0,0.0,0.0,True
7584,0.0,0.0,0.0,True
7585,0.0,0.0,0.0,True
7586,0.0,0.0,0.0,True
7587,0.0,0.0,0.0,True
7588,0.0,0.0,0.0,True
7589,0.0,0.0,0.0,True
7590,0.0,0.0,0.0,True
7591,90.116,90.116,0.0,True
7592,253.643,253.643,0.0,True
7593,532.577,532.577,0.0,True
7594,621.658,621.658,0.0,True
7595,433.519,433.519,0.0,True
7596,411.569,411.569,0.0,True
7597,325.17,325.17,0.0,True
7598,213.718,213.718,0.0,True
7599,105.52,105.52,0.0,True
7600,1.556,1.556,0.0,True
7601,0.0,0.0,0.0,True
7602,0.0,0.0,0.0,True
7603,0.0,0.0,0.0,True
7604,0.0,0.0,0.0,True
7605,0.0,0.0,0.0,True
7606,0.0,0.0,0.0,True
7607,0.0,0.0,0.0,True
7608,0.0,0.0,0.0,True
7609,0.0,0.0,0.0,True
7610,0.0,0.0,0.0,True
7611,0.0,0.0,0.0,True
7612,0.0,0.0,0.0,True
7613,0.0,0.0,0.0,True
7614,0.0,0.0,0.0,True
7615,86.492,86.492,0.0,True
7616,254.591,254.591,0.0,True
7617,203.151,203.151,0.0,True
7618,474.317,474.317,0.0,True
7619,671.693,671.693,0.0,True
7620,655.61,655.61,0.0,True
7621,310.193,310.193,0.0,True
7622,159.801,159.801,0.0,True
7623,256.233,256.233,0.0,True
7624,24.072,24.072,0.0,True
7625,0.0,0.0,0.0,True
7626,0.0,0.0,0.0,True
7627,0.0,0.0,0.0,True
7628,0.0,0.0,0.0,True
7629,0.0,0.0,0.0,True
7630,0.0,0.0,0.0,True
7631,0.0,0.0,0.0,True
7632,0.0,0.0,0.0,True
7633,0.0,0.0,0.0,True
7634,0.0,0.0,0.0,True
7635,0.0,0.0,0.0,True
7636,0.0,0.0,0.0,True
7637,0.0,0.0,0.0,True
7638,0.0,0.0,0.0,True
7639,190.747,190.747,0.0,True
7640,164.114,164.114,0.0,True
7641,305.819,305.819,0.0,True
7642,631.876,631.876,0.0,True
7643,453.154,453.154,0.0,True
7644,648.178,648.178,0.0,True
7645,435.342,435.342,0.0,True
7646,441.444,441.444,0.0,True
7647,248.553,248.553,0.0,True
7648,22.057,22.057,0.0,True
7649,0.0,0.0,0.0,True
7650,0.0,0.0,0.0,True
7651,0.0,0.0,0.0,True
7652,0.0,0.0,0.0,True
7653,0.0,0.0,0.0,True
7654,0.0,0.0,0.0,True
7655,0.0,0.0,0.0,True
7656,0.0,0.0,0.0,True
7657,0.0,0.0,0.0,True
7658,0.0,0.0,0.0,True
7659,0.0,0.0,0.0,True
7660,0.0,0.0,0.0,True
7661,0.0,0.0,0.0,True
7662,0.0,0.0,0.0,True
7663,220.533,220.533,0.0,True
7664,448.854,448.854,0.0,True
7665,603.556,603.556,0.0,True
7666,690.882,690.882,0.0,True
7667,721.915,721.915,0.0,True
7668,691.417,691.417,0.0,True
7669,608.453,608.453,0.0,True
7670,476.383,476.383,0.0,True
7671,275.182,275.182,0.0,True
7672,6.629,6.629,0.0,True
7673,0.0,0.0,0.0,True
7674,0.0,0.0,0.0,True
7675,0.0,0.0,0.0,True
7676,0.0,0.0,0.0,True
7677,0.0,0.0,0.0,True
7678,0.0,0.0,0.0,True
7679,0.0,0.0,0.0,True
7680,0.0,0.0,0.0,True
7681,0.0,0.0,0.0,True
7682,0.0,0.0,0.0,True
7683,0.0,0.0,0.0,True
7684,0.0,0.0,0.0,True
7685,0.0,0.0,0.0,True
7686,0.0,0.0,0.0,True
7687,210.56,210.56,0.0,True
7688,430.794,430.794,0.0,True
7689,571.532,571.532,0.0,True
7690,651.761,651.761,0.0,True
7691,664.18,664.18,0.0,True
7692,622.845,622.845,0.0,True
7693,551.231,551.231,0.0,True
7694,323.736,323.736,0.0,True
7695,205.254,205.254,0.0,True
7696,4.176,4.176,0.0,True
7697,0.0,0.0,0.0,True
7698,0.0,0.0,0.0,True
7699,0.0,0.0,0.0,True
7700,0.0,0.0,0.0,True
7701,0.0,0.0,0.0,True
7702,0.0,0.0,0.0,True
7703,0.0,0.0,0.0,True
7704,0.0,0.0,0.0,True
7705,0.0,0.0,0.0,True
7706,0.0,0.0,0.0,True
7707,0.0,0.0,0.0,True
7708,0.0,0.0,0.0,True
7709,0.0,0.0,0.0,True
7710,0.0,0.0,0.0,True
7711,103.097,103.097,0.0,True
7712,350.773,350.773,0.0,True
7713,378.287,378.287,0.0,True
7714,517.222,517.222,0.0,True
7715,561.851,561.851,0.0,True
7716,407.941,407.941,0.0,True
7717,360.144,360.144,0.0,True
7718,289.199,289.199,0.0,True
7719,226.311,226.311,0.0,True
7720,7.836,7.836,0.0,True
7721,0.0,0.0,0.0,True
7722,0.0,0.0,0.0,True
7723,0.0,0.0,0.0,True
7724,0.0,0.0,0.0,True
7725,0.0,0.0,0.0,True
7726,0.0,0.0,0.0,True
7727,0.0,0.0,0.0,True
7728,0.0,0.0,0.0,True
7729,0.0,0.0,0.0,True
7730,0.0,0.0,0.0,True
7731,0.0,0.0,0.0,True
7732,0.0,0.0,0.0,True
7733,0.0,0.0,0.0,True
7734,0.0,0.0,0.0,True
7735,185.374,185.374,0.0,True
7736,396.575,396.575,0.0,True
7737,536.018,536.018,0.0,True
7738,631.433,631.433,0.0,True
7739,669.33,669.33,0.0,True
7740,653.856,653.856,0.0,True
7741,582.929,582.929,0.0,True
7742,452.82,452.82,0.0,True
7743,253.619,253.619,0.0,True
7744,19.171,19.171,0.0,True
7745,0.0,0.0,0.0,True
7746,0.0,0.0,0.0,True
7747,0.0,0.0,0.0,True
7748,0.0,0.0,0.0,True
7749,0.0,0.0,0.0,True
7750,0.0,0.0,0.0,True
7751,0.0,0.0,0.0,True
7752,0.0,0.0,0.0,True
7753,0.0,0.0,0.0,True
7754,0.0,0.0,0.0,True
7755,0.0,0.0,0.0,True
7756,0.0,0.0,0.0,True
7757,0.0,0.0,0.0,True
7758,0.0,0.0,0.0,True
7759,193.369,193.369,0.0,True
7760,399.476,399.476,0.0,True
7761,537.484,537.484,0.0,True
7762,634.063,634.063,0.0,True
7763,542.82,542.82,0.0,True
7764,415.462,415.462,0.0,True
7765,406.409,406.409,0.0,True
7766,155.092,155.092,0.0,True
7767,37.799,37.799,0.0,True
7768,0.0,0.0,0.0,True
7769,0.0,0.0,0.0,True
7770,0.0,0.0,0.0,True
7771,0.0,0.0,0.0,True
7772,0.0,0.0,0.0,True
7773,0.0,0.0,0.0,True
7774,0.0,0.0,0.0,True
7775,0.0,0.0,0.0,True
7776,0.0,0.0,0.0,True
7777,0.0,0.0,0.0,True
7778,0.0,0.0,0.0,True
7779,0.0,0.0,0.0,True
7780,0.0,0.0,0.0,True
7781,0.0,0.0,0.0,True
7782,0.0,0.0,0.0,True
7783,191.144,191.144,0.0,True
7784,405.399,405.399,0.0,True
7785,553.481,553.481,0.0,True
7786,634.913,634.913,0.0,True
7787,659.139,659.139,0.0,True
7788,630.082,630.082,0.0,True
7789,555.427,555.427,0.0,True
7790,437.835,437.835,0.0,True
7791,248.169,248.169,0.0,True
7792,18.267,18.267,0.0,True
7793,0.0,0.0,0.0,True
7794,0.0,0.0,0.0,True
7795,0.0,0.0,0.0,True
7796,0.0,0.0,0.0,True
7797,0.0,0.0,0.0,True
7798,0.0,0.0,0.0,True
7799,0.0,0.0,0.0,True
7800,0.0,0.0,0.0,True
7801,0.0,0.0,0.0,True
7802,0.0,0.0,0.0,True
7803,0.0,0.0,0.0,True
7804,0.0,0.0,0.0,True
7805,0.0,0.0,0.0,True
7806,0.0,0.0,0.0,True
7807,181.59,181.59,0.0,True
7808,333.295,333.295,0.0,True
7809,465.209,465.209,0.0,True
7810,613.753,613.753,0.0,True
7811,651.364,651.364,0.0,True
7812,630.909,630.909,0.0,True
7813,564.823,564.823,0.0,True
7814,440.351,440.351,0.0,True
7815,244.936,244.936,0.0,True
7816,6.233,6.233,0.0,True
7817,0.0,0.0,0.0,True
7818,0.0,0.0,0.0,True
7819,0.0,0.0,0.0,True
7820,0.0,0.0,0.0,True
7821,0.0,0.0,0.0,True
7822,0.0,0.0,0.0,True
7823,0.0,0.0,0.0,True
7824,0.0,0.0,0.0,True
7825,0.0,0.0,0.0,True
7826,0.0,0.0,0.0,True
7827,0.0,0.0,0.0,True
7828,0.0,0.0,0.0,True
7829,0.0,0.0,0.0,True
7830,0.0,0.0,0.0,True
7831,104.048,104.048,0.0,True
7832,269.831,269.831,0.0,True
7833,346.737,346.737,0.0,True
7834,550.614,550.614,0.0,True
7835,706.372,706.372,0.0,True
7836,680.336,680.336,0.0,True
7837,599.642,599.642,0.0,True
7838,417.753,417.753,0.0,True
7839,190.39,190.39,0.0,True
7840,4.754,4.754,0.0,True
7841,0.0,0.0,0.0,True
7842,0.0,0.0,0.0,True
