controller,day,step,soc_before,ev_before,price,carbon_signal,reward,ev_power_kw,p,soc,grid_import,grid_export,grid_violation,correction,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,battery_proposal,battery_correction_squared,ev_proposal,ev_correction_squared,lighting_proposal,lighting_correction_squared,ramp_kw,ramp_slack_kw,forced_full_charge,charge_kwh
DischargeBias+QP,354,59,25.0,6.842892363856379e-10,0.07701917327637685,0.11131667066580048,-8.049427783237967,0.0,0.0,25.0,154.74317934189335,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,147.24317934189335,7.5,25.0,125.0,37,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,60,25.0,6.842892363856379e-10,0.07654296772533034,0.12126317502727509,-10.373116599358678,0.0,0.0,25.0,183.65348352728086,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,176.15348352728086,7.5,25.0,125.0,36,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,61,25.0,6.842892363856379e-10,0.07743732967281754,0.1218965684203721,-10.38941760662143,0.0,0.0,25.0,182.9464585532397,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,175.4464585532397,7.5,25.0,125.0,35,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,62,25.0,6.842892363856379e-10,0.0713042041003174,0.1165353951886683,-9.600625763779076,0.0,0.0,25.0,177.05644106335293,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,169.55644106335293,7.5,25.0,125.0,34,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,63,25.0,6.842892363856379e-10,0.08187344420095417,0.12113580909497308,-10.056718444359941,0.0,0.0,25.0,177.8126401185935,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,170.3126401185935,7.5,25.0,125.0,33,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,64,25.0,6.842892363856379e-10,0.07877156800308172,0.13740735976890495,-12.586844659329453,0.0,0.0,25.0,197.27792351873157,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,189.77792351873157,7.5,25.0,125.0,32,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,65,25.0,6.842892363856379e-10,0.07846028843141131,0.1377130358263717,-11.987562796836912,0.0,0.0,25.0,187.50379771549063,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,180.00379771549063,7.5,25.0,125.0,31,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,66,25.0,6.842892363856379e-10,0.07029544937871689,0.13344575961291918,-11.823630585026914,0.0,0.0,25.0,191.29618790466307,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,183.79618790466307,7.5,25.0,125.0,30,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,67,25.0,6.842892363856379e-10,0.07508164962625503,0.13794499769104795,-12.155363349404912,0.0,0.0,25.0,190.06924241620808,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,182.56924241620808,7.5,25.0,125.0,29,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,68,25.0,6.842892363856379e-10,0.07636012696471409,0.11632616599532776,-9.41050342231522,0.0,0.0,25.0,173.44702797393816,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,165.94702797393816,7.5,25.0,125.0,28,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,69,25.0,6.842892363856379e-10,0.0792470064996646,0.12334247952308462,-9.702716844258466,0.0,0.0,25.0,168.7860787389186,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,161.2860787389186,7.5,25.0,125.0,27,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,70,25.0,6.842892363856379e-10,0.07738842110112819,0.11424689461812813,-9.184414293980579,0.0,0.0,25.0,172.16748155632962,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,164.66748155632962,7.5,25.0,125.0,26,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,71,25.0,6.842892363856379e-10,0.07346225145642903,0.11803376941898562,-8.92899945149866,0.0,0.0,25.0,162.4879833894996,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,154.9879833894996,7.5,25.0,125.0,25,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,72,25.0,6.842892363856379e-10,0.07763326484495954,0.10140969749678691,-7.995364313367648,0.0,0.0,25.0,168.05741374750698,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,138.05741374750698,30.0,25.0,125.0,24,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,73,25.0,6.842892363856379e-10,0.0747307510758937,0.10529901419011364,-8.477958491083204,0.0,0.0,25.0,172.13141506341447,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,142.13141506341447,30.0,25.0,125.0,23,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,74,25.0,6.842892363856379e-10,0.08101970018246393,0.10240040631350354,-7.874603573178972,0.0,0.0,25.0,163.69385767064122,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,133.69385767064122,30.0,25.0,125.0,22,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,75,25.0,6.842892363856379e-10,0.08103508645652527,0.10258022083105613,-7.944641415478604,0.0,0.0,25.0,164.87113296357327,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,134.87113296357327,30.0,25.0,125.0,21,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,76,25.0,6.842892363856379e-10,0.0893034041161375,0.1057289439212559,-8.489433366478488,0.0,0.0,25.0,170.43423859025972,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,140.43423859025972,30.0,25.0,125.0,20,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,77,25.0,6.842892363856379e-10,0.07956024887840574,0.10844635270889502,-8.341841822824037,0.0,0.0,25.0,164.2422525147571,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,134.2422525147571,30.0,25.0,125.0,19,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,78,25.0,6.842892363856379e-10,0.07679220985208993,0.1059836286361516,-8.499500468650021,0.0,0.0,25.0,171.31793535198418,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,141.31793535198418,30.0,25.0,125.0,18,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,79,25.0,6.842892363856379e-10,0.08265337847234619,0.11126376274348553,-8.999395995545951,0.0,0.0,25.0,172.61707518324226,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,142.61707518324226,30.0,25.0,125.0,17,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,80,25.0,6.842892363856379e-10,0.08489905614050733,0.10919882753734488,-8.477819185717124,0.0,0.0,25.0,165.38230373503598,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,135.38230373503598,30.0,25.0,125.0,16,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,81,25.0,6.842892363856379e-10,0.07871107720644724,0.12090537021157868,-9.275182555210977,0.0,0.0,25.0,164.5259550379493,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,134.5259550379493,30.0,25.0,125.0,15,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,82,25.0,6.842892363856379e-10,0.08310455215085094,0.1194969089966361,-8.817610440302193,0.0,0.0,25.0,157.87676598643682,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,127.87676598643682,30.0,25.0,125.0,14,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,83,25.0,6.842892363856379e-10,0.07955333244797316,0.11179962117835433,-8.578193128187491,0.0,0.0,25.0,164.0231826613221,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,134.0231826613221,30.0,25.0,125.0,13,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,84,25.0,6.842892363856379e-10,0.0770341076171486,0.12209349983354384,-9.268630561182116,0.0,0.0,25.0,162.98520009109708,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,132.98520009109708,30.0,25.0,125.0,12,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,85,25.0,6.842892363856379e-10,0.0767950023721673,0.11494293768993187,-8.28185303615636,0.0,0.0,25.0,154.38488217287744,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,124.38488217287743,30.0,25.0,125.0,11,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,86,25.0,6.842892363856379e-10,0.07544823698057991,0.11575783545196251,-8.689133914845877,0.0,0.0,25.0,160.9777606695661,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,130.9777606695661,30.0,25.0,125.0,10,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,87,25.0,6.842892363856379e-10,0.08315770007321759,0.11518781723504808,-8.815280490005176,0.0,0.0,25.0,163.50797088306302,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,133.50797088306302,30.0,25.0,125.0,9,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,88,25.0,6.842892363856379e-10,0.0742413922508388,0.11064053135865605,-6.832539981337962,0.0,0.0,25.0,132.30004922192785,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,102.30004922192785,30.0,25.0,125.0,8,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,89,25.0,6.842892363856379e-10,0.07852961774929224,0.10652693272751865,-6.253953298147873,0.0,0.0,25.0,125.32882080814936,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,95.32882080814936,30.0,25.0,125.0,7,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,90,25.0,6.842892363856379e-10,0.08191749190627903,0.10018775638406324,-6.060863871585718,0.0,0.0,25.0,128.59222771122103,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561928242570919e-11,98.59222771122101,30.0,25.0,125.0,6,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,354,91,25.0,6.842892363856379e-10,0.085014580683146,0.09942870310932594,-6.776241299837427,5.360378807495181e-10,-21.05263157894737,30.0,144.4120934387625,0.0,0.0,1.2105263157894737,hard_qp_solution,0.0,0,0,0.0,-45.0,-21.05263157894737,0.0,4.561928242570919e-11,93.35946185927908,30.0,25.0,125.0,5,-100.0,0.0,-842.1052631578948,-21.05263157894737,-78.94736842105263,3.7999999999999996e-08,0,0,0.0,0,1.0,1.4653739612188366,-0.9999999999087614,5.3832512387651485e-21,1.0,0.0,21.05263157894737,0.0,False,5.2631578947368425
DischargeBias+QP,354,92,30.0,5.502797661982584e-10,0.0843831805718099,0.11180384810836692,-12.597919964333029,0.0,-100.0,53.75,239.00249515732867,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668531774655056e-11,109.00249515732865,30.0,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,78.94736842105263,33.94736842105263,True,25.0
DischargeBias+QP,354,93,53.75,5.502797661982584e-10,0.07962212160136031,0.11203142435825007,-12.323391640613956,0.0,-100.0,77.5,234.11014887266327,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668531774655056e-11,104.11014887266326,30.0,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,354,94,77.5,5.502797661982584e-10,0.07692199272979261,0.11582942656988707,-12.367916926951317,0.0,-100.0,101.25,228.04080086488204,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668531774655056e-11,98.04080086488203,30.0,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,354,95,101.25,5.502797661982584e-10,0.08002781659028696,0.11934012427623195,-12.871800396369245,2.2011192868376384e-09,-100.0,125.0,230.23815025922448,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,3.668531774655056e-11,3.668531774655056e-11,100.23815025702336,30.0,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,0.0,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,355,0,125.0,35.055258418620014,0.07366541626915754,0.123965977402535,-7.669115268191529,59.99999999208945,45.0,113.15789473684211,132.79070349540154,0.0,0.0,0.55,hard_qp_solution,0.0,0,0,0.0,-45.0,45.0,0.0,1.0,87.7907035033121,30.0,125.0,125.0,96,-100.0,100.0,-421.0526315789474,380.0,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.30250000000000005,1.0,6.952981813216611e-20,1.0,0.0,45.0,0.0,False,0.0
DischargeBias+QP,355,1,113.15789473684211,20.055258420597653,0.07810022947583282,0.1232946754886968,-5.073176041036345,59.999999993776875,90.0,89.47368421052632,87.74121032868649,0.0,0.0,0.09999999999999998,hard_qp_solution,0.0,0,0,0.0,0.0,90.0,0.0,1.0,87.74121033490961,30.0,113.15789473684211,125.0,95,-100.0,100.0,-470.9141274238227,335.0,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.009999999999999995,1.0,4.303027516355195e-20,1.0,0.0,45.0,0.0,False,0.0
DischargeBias+QP,355,2,89.47368421052632,5.055258422153434,0.0808675123612821,0.11706931613188089,-2.252149122435392,20.22103365250579,100.0,63.1578947368421,40.48505525974292,0.0,0.0,1.2035983321112553e-09,hard_qp_solution,0.0,0,0,0.0,45.0,100.0,0.0,0.3370172281435623,90.26402160723714,30.0,89.47368421052632,125.0,94,-100.0,100.0,-570.6371191135735,244.99999999999997,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-0.32596554371287545,1.4486489450609957e-18,1.0,0.0,10.0,0.0,False,0.0
DischargeBias+QP,355,3,63.1578947368421,9.026987157767508e-09,0.08330128009908587,0.11975889710379028,-1.2318877622878581,2.1612428513506643e-08,100.0,36.84210526315789,21.338246338119518,0.0,0.0,4.831840483277006e-10,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,6.017991438511672e-10,91.3382463165071,30.0,63.1578947368421,125.0,93,-100.0,100.0,-681.4404432132964,144.99999999999997,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-0.9999999987964017,2.334668245583457e-19,1.0,0.0,0.0,0.0,False,0.0
DischargeBias+QP,355,4,36.84210526315789,3.623880029390847e-09,0.08728668652134755,0.12402393258224659,-4.6499725224839485,7.568096149768166e-09,44.99999999999998,25.0,79.8907207693457,0.0,0.0,0.5500000000000003,hard_qp_solution,0.0,0,0,0.0,-100.0,44.99999999999998,0.0,2.4159200195938977e-10,94.8907207617776,30.0,36.84210526315789,125.0,92,-100.0,44.99999999999998,-792.2437673130195,44.99999999999998,-144.99999999999997,3.7999999999999996e-08,0,0,0.0,0,1.0,0.30250000000000027,-0.999999999516816,5.332135698661208e-20,1.0,0.0,55.00000000000002,10.000000000000021,False,0.0
DischargeBias+QP,355,5,25.0,1.7318559919488052e-09,0.07494480609072414,0.1125476913932941,-6.688844320952122,0.0,0.0,25.0,127.35784404802016,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-2.1316282072803006e-14,0.0,0.0,1.1545706612992035e-10,97.35784404802016,30.0,25.0,125.0,91,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999997690858,5.332135698661208e-20,1.0,0.0,44.99999999999998,0.0,False,-0.0
DischargeBias+QP,355,6,25.0,1.7318559919488052e-09,0.0780354888479631,0.11964218556962568,-7.36972804292471,3.4012559435581124e-09,0.0,25.0,132.09795876598025,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.1545706612992035e-10,102.09795876257901,30.0,25.0,125.0,90,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999997690858,1.3815411478614487e-20,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,7,25.0,8.815420060592771e-10,0.07652335525548405,0.12123826040950199,-6.794732303614788,6.634159888108115e-10,0.0,25.0,120.32399642626225,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,5.876946707061848e-11,90.32399642559884,30.0,25.0,125.0,89,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.999999999882461,9.105952049158797e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,8,25.0,7.156880088565742e-10,0.0779430729555904,0.11900015188562121,-6.888178702726517,1.0966227925734984e-10,0.0,25.0,124.11435777083938,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.7712533923771615e-11,94.11435777072971,30.0,25.0,125.0,88,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999045749,8.421678379143216e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,9,25.0,6.882724390422368e-10,0.08190166581498486,0.11912247733739342,-7.291261083771089,1.3912204721577837e-11,0.0,25.0,131.0137116399537,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.588482926948245e-11,101.01371163993979,30.0,25.0,125.0,87,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999082303,8.336778841100164e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,10,25.0,6.847943878618423e-10,0.08113372919482503,0.1194308166045029,-7.353702127635782,1.7619239400801234e-12,0.0,25.0,131.85244111877506,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.565295919078949e-11,101.85244111877331,30.0,25.0,125.0,86,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.999999999908694,8.326057346292621e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,11,25.0,6.843539068768223e-10,0.07838297885458141,0.12477196673591573,-7.6264380190523395,2.2648549702353193e-13,0.0,25.0,131.2482718824881,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.562359379178815e-11,101.24827188248788,30.0,25.0,125.0,85,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087528,8.324679658308499e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,12,25.0,6.842972855025664e-10,0.08336973862625455,0.12918160758051378,-7.026531750138085,2.6645352591003757e-14,0.0,25.0,116.688847071142,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619819033504426e-11,86.68884707114198,30.0,25.0,125.0,84,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087603,8.324517584863369e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,13,25.0,6.842906241644187e-10,0.08362531188767874,0.1224708703788427,-7.0225761939705755,3.3306690738754696e-15,0.0,25.0,122.76689288318882,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619374944294576e-11,92.76689288318882,30.0,25.0,125.0,83,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087612,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,14,25.0,6.842897914971502e-10,0.07870978256208866,0.12238584275948261,-6.978578729529646,0.0,0.0,25.0,122.342402784445,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619319433143345e-11,92.342402784445,30.0,25.0,125.0,82,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,355,15,25.0,6.842897914971502e-10,0.07468421163255294,0.12419192889286251,-6.6040822494514835,0.0,0.0,25.0,114.34952519639103,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619319433143345e-11,84.34952519639103,30.0,25.0,125.0,81,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
