controller,step,samples,battery_power_mean_kw,soc_step_end_mean_kwh,ramp_mean_kw,ramp_max_kw,ramp_excess_mean_kw,ramp_violation_fraction,ramp_material_violation_fraction,import_excess_mean_kw,export_excess_mean_kw,time_hours,ramp_violation_threshold_kw,ramp_material_violation_threshold_kw
PPO-QP-no-penalty,73,325,10.272409068402093,30.831808012618254,1.9806000644953925,70.43156620730731,0.11353658551970255,0.009230769230769232,0.009230769230769232,0.0,0.0,18.25,1e-09,1e-05
PPO-QP-no-penalty,74,325,8.132629509981905,28.6916423520967,2.805383630493177,82.57924383776549,0.24825463538130196,0.021538461538461538,0.021538461538461538,0.0,0.0,18.5,1e-09,1e-05
PPO-QP-no-penalty,75,325,5.972193438284303,27.12001249991662,2.5956618042220976,61.914571444262585,0.1458359101873116,0.018461538461538463,0.018461538461538463,0.0,0.0,18.75,1e-09,1e-05
PPO-QP-no-penalty,76,325,4.658358376154293,25.89412871671812,1.7280038132322622,53.61331593583419,0.03962289108434032,0.006153846153846154,0.006153846153846154,0.0,0.0,19.0,1e-09,1e-05
PPO-QP-no-penalty,77,325,2.415846845874167,25.25837954675124,2.391768352896137,67.48748378974588,0.265051000166376,0.018461538461538463,0.018461538461538463,0.0,0.0,19.25,1e-09,1e-05
PPO-QP-no-penalty,78,325,0.981842277654698,25.0,1.445087542815299,58.0012173587662,0.11184945246410616,0.018461538461538463,0.018461538461538463,0.0,0.0,19.5,1e-09,1e-05
PPO-QP-no-penalty,79,325,0.0,25.0,0.981842277654698,65.65986727063485,0.2060589849962326,0.015384615384615385,0.015384615384615385,0.0,0.0,19.75,1e-09,1e-05
PPO-QP-no-penalty,80,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1e-09,1e-05
PPO-QP-no-penalty,81,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,1e-09,1e-05
PPO-QP-no-penalty,82,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1e-09,1e-05
PPO-QP-no-penalty,83,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1e-09,1e-05
PPO-QP-no-penalty,84,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1e-09,1e-05
PPO-QP-no-penalty,85,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,1e-09,1e-05
PPO-QP-no-penalty,86,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1e-09,1e-05
PPO-QP-no-penalty,87,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,1e-09,1e-05
PPO-QP-no-penalty,88,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1e-09,1e-05
PPO-QP-no-penalty,89,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,1e-09,1e-05
PPO-QP-no-penalty,90,325,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1e-09,1e-05
PPO-QP-no-penalty,91,325,-21.05263157894737,30.0,21.05263157894737,21.05263157894737,0.0,0.0,0.0,0.0,0.0,22.75,1e-09,1e-05
PPO-QP-no-penalty,92,325,-100.0,53.75,78.94736842105263,78.94736842105263,33.94736842105263,1.0,1.0,0.0,0.0,23.0,1e-09,1e-05
PPO-QP-no-penalty,93,325,-100.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1e-09,1e-05
PPO-QP-no-penalty,94,325,-100.0,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1e-09,1e-05
PPO-QP-no-penalty,95,325,-100.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,1e-09,1e-05
Rule+QP,0,65,-5.92307688507378,126.40673075944763,5.923076944111381,34.99999994986525,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,1e-05
Rule+QP,1,65,-9.153846115844132,128.58076921131303,11.846153840563488,34.999999985399654,0.0,0.0,0.0,0.0,0.0,0.25,1e-09,1e-05
Rule+QP,2,65,-9.69230765474636,130.88269227869887,15.615384608397706,34.999999985399654,0.0,0.0,0.0,0.0,0.0,0.5,1e-09,1e-05
Rule+QP,3,65,-10.230769206433575,133.31249996485278,11.307692312312154,35.00000003432362,0.0,0.0,0.0,0.0,0.0,0.75,1e-09,1e-05
Rule+QP,4,65,-6.4615384498592485,134.84711534647053,11.30769231501807,35.00000003575919,0.0,0.0,0.0,0.0,0.0,1.0,1e-09,1e-05
Rule+QP,5,65,-6.461538453494669,136.38173072900688,7.538461547963566,35.00000003777008,0.0,0.0,0.0,0.0,0.0,1.25,1e-09,1e-05
Rule+QP,6,65,-7.538461528741507,138.17211534189525,9.692307693553934,35.00000001147502,0.0,0.0,0.0,0.0,0.0,1.5,1e-09,1e-05
Rule+QP,7,65,-8.076923067034803,140.0903845701286,11.307692307934609,35.00000000288333,0.0,0.0,0.0,0.0,0.0,1.75,1e-09,1e-05
Rule+QP,8,65,-9.1538461439863,142.26442302914637,10.76923076969938,35.00000000288333,0.0,0.0,0.0,0.0,0.0,2.0,1e-09,1e-05
Rule+QP,9,65,-5.923076913192332,143.67115379582373,10.769230769821757,35.00000000288335,0.0,0.0,0.0,0.0,0.0,2.25,1e-09,1e-05
Rule+QP,10,65,-4.307692298220103,144.69423071644266,7.000000000765497,35.00000000288333,0.0,0.0,0.0,0.0,0.0,2.5,1e-09,1e-05
Rule+QP,11,65,-7.538461528803616,146.4846153293489,9.692307692416405,35.000000002883354,0.0,0.0,0.0,0.0,0.0,2.75,1e-09,1e-05
Rule+QP,12,65,-12.923076912772196,149.5538460959758,16.15384615355093,35.00000000288335,0.0,0.0,0.0,0.0,0.0,3.0,1e-09,1e-05
Rule+QP,13,65,-11.846153835968677,152.36730763185037,12.92307692357342,35.00000000094596,0.0,0.0,0.0,0.0,0.0,3.25,1e-09,1e-05
Rule+QP,14,65,-10.769230758806447,154.9249999368873,16.153846154548614,35.00000000288335,0.0,0.0,0.0,0.0,0.0,3.5,1e-09,1e-05
Rule+QP,15,65,-10.23076922024085,157.3548076265099,17.769230769978744,35.000000002883375,0.0,0.0,0.0,0.0,0.0,3.75,1e-09,1e-05
Rule+QP,16,65,-6.46153845166681,158.88942300857838,10.230769231923453,35.00000000288335,0.0,0.0,0.0,0.0,0.0,4.0,1e-09,1e-05
Rule+QP,17,65,-12.384615374207343,161.83076915979117,17.76923076931258,35.00000000288335,0.0,0.0,0.0,0.0,0.0,4.25,1e-09,1e-05
Rule+QP,18,65,-9.153846143500283,164.00480761868104,15.07692307747898,35.00000000094596,0.0,0.0,0.0,0.0,0.0,4.5,1e-09,1e-05
Rule+QP,19,65,-9.153846143414322,166.1788460775552,15.076923077601256,35.0000000028834,0.0,0.0,0.0,0.0,0.0,4.75,1e-09,1e-05
Rule+QP,20,65,-5.400809711897701,167.46153838392237,11.291497971211365,35.00000000288335,0.0,0.0,0.0,0.0,0.0,5.0,1e-09,1e-05
Rule+QP,21,65,-0.5546558668526373,167.59326915207123,5.955465598844003,35.00000000287787,0.0,0.0,0.0,0.0,0.0,5.25,1e-09,1e-05
Rule+QP,22,65,-4.307692297590647,168.61634607252682,4.862348185123427,35.000000000940496,0.0,0.0,0.0,0.0,0.0,5.5,1e-09,1e-05
Rule+QP,23,65,-3.7692307613502662,169.5115383781426,8.0769230793776,35.00000000094596,0.0,0.0,0.0,0.0,0.0,5.75,1e-09,1e-05
Rule+QP,24,65,-4.846153836440037,170.662499914088,6.461538463816465,35.000000000945946,0.0,0.0,0.0,0.0,0.0,6.0,1e-09,1e-05
Rule+QP,25,65,-3.2307692204614797,171.42980760370932,5.9230769239788525,35.00000000288333,0.0,0.0,0.0,0.0,0.0,6.25,1e-09,1e-05
Rule+QP,26,65,-4.307692297573501,172.4528845241581,4.307692308028653,35.00000000287786,0.0,0.0,0.0,0.0,0.0,6.5,1e-09,1e-05
Rule+QP,27,65,-2.6923076819404717,173.0923075983761,7.000000000163846,35.00000000288339,0.0,0.0,0.0,0.0,0.0,6.75,1e-09,1e-05
Rule+QP,28,65,-4.9645301189436815,174.2467892086601,8.497008335917112,35.000000004434156,0.0,0.0,0.0,0.0,0.0,7.0,1e-09,1e-05
Rule+QP,29,65,-3.0539545617404564,174.94592264828663,8.900103744137539,45.0,0.0,0.0,0.0,0.0,0.0,7.25,1e-09,1e-05
Rule+QP,30,65,0.590895350705231,174.76306282507818,6.567188737411704,44.99999998691401,0.0,0.0,0.0,0.0,0.0,7.5,1e-09,1e-05
Rule+QP,31,65,1.7773850469542447,174.28151412851454,2.698058042383685,43.84937636740235,0.0,0.0,0.0,0.0,0.0,7.75,1e-09,1e-05
Rule+QP,32,65,1.0536495032670172,173.88581941950213,13.138529736576283,45.0,0.0,0.0,0.0,0.0,0.9978525751271277,8.0,1e-09,1e-05
Rule+QP,33,65,-1.440001199025196,174.09936190632897,6.519963985748954,45.0,0.0,0.0,0.0,0.0,0.15559504970092605,8.25,1e-09,1e-05
Rule+QP,34,65,-1.2282190102919428,174.2314277245864,6.832837700638319,41.7231623874081,0.0,0.0,0.0,0.0,0.25771539077804656,8.5,1e-09,1e-05
Rule+QP,35,65,0.06194199349373375,174.04586031689573,8.541382518155855,45.0,0.0,0.0,0.0,0.0,0.5527641342518286,8.75,1e-09,1e-05
Rule+QP,36,65,-10.085924230538087,176.3517810570042,18.690600425791533,48.841226028172706,0.059095785048810856,0.015384615384615385,0.015384615384615385,0.0,6.245004015043407,9.0,1e-09,1e-05
Rule+QP,37,65,-13.885950484843674,179.58389467984622,18.61079882459607,95.1623260286349,1.205219236564725,0.03076923076923077,0.03076923076923077,0.0,6.52305352537487,9.25,1e-09,1e-05
Rule+QP,38,65,-10.361206042668847,181.96335275386568,13.617851779310314,45.0,0.0,0.0,0.0,0.0,6.983520303720932,9.5,1e-09,1e-05
Rule+QP,39,65,-8.27070379810443,183.817798810899,13.69167941650385,50.454358180186404,0.08391320277209852,0.015384615384615385,0.015384615384615385,0.0,9.096622747735505,9.75,1e-09,1e-05
Rule+QP,40,65,-16.85503728229335,187.73530886977466,20.206099656213215,90.6489156331083,0.7722239605988515,0.03076923076923077,0.03076923076923077,0.0,17.430317513073938,10.0,1e-09,1e-05
Rule+QP,41,65,-19.71410052564405,192.36783875916947,14.12666950408512,90.93653527077788,0.7124018547078029,0.03076923076923077,0.03076923076923077,0.0,19.456313482175915,10.25,1e-09,1e-05
Rule+QP,42,65,-17.84904101752207,196.55525545644562,12.999252081236863,55.467232097579966,0.3407427433183186,0.046153846153846156,0.046153846153846156,0.0,21.03231042075161,10.5,1e-09,1e-05
Rule+QP,43,65,-13.518844770201042,199.692050608917,10.093812495328056,57.81153460839832,0.38311280750836874,0.03076923076923077,0.03076923076923077,0.0,22.017451364203083,10.75,1e-09,1e-05
Rule+QP,44,65,-13.565442083453705,202.89251122091454,18.583870109044632,95.20052583731436,1.4728303948748314,0.09230769230769231,0.09230769230769231,0.0,25.21739895521953,11.0,1e-09,1e-05
Rule+QP,45,65,-13.76779881563627,206.14841286401855,10.784002353808539,61.42622270569344,0.4727925260619706,0.03076923076923077,0.03076923076923077,0.0,28.98659361034524,11.25,1e-09,1e-05
Rule+QP,46,65,-9.81384119147092,208.43378456654088,9.950896961360478,68.84056218937934,0.6004894957873087,0.03076923076923077,0.03076923076923077,0.0,29.622094421066908,11.5,1e-09,1e-05
Rule+QP,47,65,-10.82598321642392,210.98302277424733,7.536484541975046,78.79703498904745,0.6254354225515263,0.03076923076923077,0.03076923076923077,0.0,33.107111979084,11.75,1e-09,1e-05
Rule+QP,48,65,-4.3435775552599765,212.00446883301615,9.399689378873466,77.56393402078751,0.5009836003198079,0.015384615384615385,0.015384615384615385,0.0,27.349329252353815,12.0,1e-09,1e-05
Rule+QP,49,65,-3.8585210227091356,212.90784394440763,6.334255043487555,43.327363301122645,0.0,0.0,0.0,0.0,28.38876819764104,12.25,1e-09,1e-05
Rule+QP,50,65,-3.477978363899986,213.70561072457224,5.22942609903097,48.681727380054724,0.0566419596931496,0.015384615384615385,0.015384615384615385,0.0,28.333798756685173,12.5,1e-09,1e-05
Rule+QP,51,65,-2.233968738354708,214.21323226374665,6.779550637172736,64.10663666335742,0.2939482563593449,0.015384615384615385,0.015384615384615385,0.0,26.88392046055299,12.75,1e-09,1e-05
Rule+QP,52,65,-0.9687661942990529,214.4163193923874,6.138822093981871,42.01963060560489,0.0,0.0,0.0,0.0,16.08042179557498,13.0,1e-09,1e-05
Rule+QP,53,65,-0.4011740581560041,214.44993844326567,6.182406602295246,40.6511629142848,0.0,0.0,0.0,0.0,13.966516649774947,13.25,1e-09,1e-05
Rule+QP,54,65,-1.0197818806686256,214.64663282979936,9.528383035992617,44.999999987193334,0.0,0.0,0.0,0.0,14.131884499506576,13.5,1e-09,1e-05
Rule+QP,55,65,-3.236509159145381,215.40184896931007,5.958552581438202,42.51585725967026,0.0,0.0,0.0,0.0,15.484388032243375,13.75,1e-09,1e-05
Rule+QP,56,65,1.1296541597443726,215.0289856698533,9.073843046237851,40.693757906330944,0.0,0.0,0.0,0.0,4.443938225323278,14.0,1e-09,1e-05
Rule+QP,57,65,-0.8805636588592002,215.16575173509227,11.210350881242247,45.0,0.0,0.0,0.0,0.0,3.9052340557354475,14.25,1e-09,1e-05
Rule+QP,58,65,-1.615010289660958,215.47759775630007,10.263851953899195,45.0,0.0,0.0,0.0,0.0,3.5266053152076258,14.5,1e-09,1e-05
Rule+QP,59,65,-0.6971703467772414,215.55513929817627,8.866208599252426,44.9999999871585,0.0,0.0,0.0,0.0,2.6860847925301194,14.75,1e-09,1e-05
Rule+QP,60,65,-2.1587340728696187,216.02279760150932,10.257999738619922,44.99999998719106,0.0,0.0,0.0,0.0,0.0,15.0,1e-09,1e-05
Rule+QP,61,65,-2.0057163722234614,216.440968598155,6.819183869833713,34.99999999996001,0.0,0.0,0.0,0.0,0.0,15.25,1e-09,1e-05
Rule+QP,62,65,-3.724083741117273,217.27286831488684,7.844567340930735,44.999999987150716,0.0,0.0,0.0,0.0,0.0,15.5,1e-09,1e-05
Rule+QP,63,65,-1.8707053425783813,217.67215471545964,8.517630066229879,44.9999999871888,0.0,0.0,0.0,0.0,0.0,15.75,1e-09,1e-05
Rule+QP,64,65,-2.59931333048873,218.2894916312739,6.7158809054516695,40.92798190407395,0.0,0.0,0.0,0.0,0.0,16.0,1e-09,1e-05
Rule+QP,65,65,-1.6638780762348164,218.68466267422875,3.5569421340318796,34.99999999996001,0.0,0.0,0.0,0.0,0.0,16.25,1e-09,1e-05
Rule+QP,66,65,-2.9868970619325474,219.39405072626496,2.49692900102842,34.99999999996001,0.0,0.0,0.0,0.0,0.0,16.5,1e-09,1e-05
Rule+QP,67,65,-0.5384615347541755,219.5219353405884,2.448435537815328,34.99999999996001,0.0,0.0,0.0,0.0,0.0,16.75,1e-09,1e-05
Rule+QP,68,65,-2.63785622772108,220.1484261945234,2.099394701737666,34.99999999996001,0.0,0.0,0.0,0.0,0.0,17.0,1e-09,1e-05
Rule+QP,69,65,-1.9112892512478377,220.60235739156448,4.54914549305433,35.00000000008431,0.0,0.0,0.0,0.0,0.0,17.25,1e-09,1e-05
Rule+QP,70,65,-0.8325569306774594,220.80008966245094,2.1640760585578995,34.99999999996001,0.0,0.0,0.0,0.0,0.0,17.5,1e-09,1e-05
Rule+QP,71,65,-1.6153846108626253,221.18374350737255,2.4479415561476885,34.99999999996001,0.0,0.0,0.0,0.0,0.0,17.75,1e-09,1e-05
Rule+QP,72,65,-4.355150897156156,222.218091844832,4.893612483577332,35.00000000633851,0.0,0.0,0.0,0.0,0.0,18.0,1e-09,1e-05
Rule+QP,73,65,-3.5571864522523367,223.06292362683746,2.5277220242627467,35.00000000287791,0.0,0.0,0.0,0.0,0.0,18.25,1e-09,1e-05
Rule+QP,74,65,-2.829147625783438,223.73484618745934,3.1555648949574087,35.00000000287786,0.0,0.0,0.0,0.0,0.0,18.5,1e-09,1e-05
Rule+QP,75,65,-1.5268343502147461,224.0974693451395,3.064709263278728,35.000000001536264,0.0,0.0,0.0,0.0,0.0,18.75,1e-09,1e-05
Rule+QP,76,65,-0.7574540852687146,224.27736468973322,2.284288501680469,35.000000000940496,0.0,0.0,0.0,0.0,0.0,19.0,1e-09,1e-05
Rule+QP,77,65,-2.4278898562506342e-06,224.27736526560028,0.7574565845543976,35.000000000940496,0.0,0.0,0.0,0.0,0.0,19.25,1e-09,1e-05
Rule+QP,78,65,-0.5546558785059078,224.40909603609725,0.5546583752284626,35.000000000940496,0.0,0.0,0.0,0.0,0.0,19.5,1e-09,1e-05
Rule+QP,79,65,-0.5384615511244544,224.53698065390276,0.01619442331824177,1.0526325162238979,0.0,0.0,0.0,0.0,0.0,19.75,1e-09,1e-05
Rule+QP,80,65,1.8048732897095688e-09,224.53698065280366,0.5384616163913056,35.00000000287784,0.0,0.0,0.0,0.0,0.0,20.0,1e-09,1e-05
Rule+QP,81,65,8.224209534965029e-09,224.5369806501032,6.195614441729012e-08,4.264008279319129e-07,0.0,0.0,0.0,0.0,0.0,20.25,1e-09,1e-05
Rule+QP,82,65,8.122431798519923e-09,224.5369806474441,5.66908749927213e-08,4.2783836997961855e-07,0.0,0.0,0.0,0.0,0.0,20.5,1e-09,1e-05
Rule+QP,83,65,-0.538461523129988,224.66486525839935,0.5384615867086079,34.99999999699074,0.0,0.0,0.0,0.0,0.0,20.75,1e-09,1e-05
Rule+QP,84,65,1.3943973391099959e-08,224.6648652542964,0.5384615821036074,35.00000000094048,0.0,0.0,0.0,0.0,0.0,21.0,1e-09,1e-05
Rule+QP,85,65,1.5809320876278727e-08,224.6648652497538,4.178657669495078e-08,3.8793904322055323e-07,0.0,0.0,0.0,0.0,0.0,21.25,1e-09,1e-05
Rule+QP,86,65,-3.4249111687562855e-09,224.66486524981084,5.889487418086274e-08,5.148641196535281e-07,0.0,0.0,0.0,0.0,0.0,21.5,1e-09,1e-05
Rule+QP,87,65,-0.4145100741576071,224.76331139167044,0.41451014886974386,26.94315451077829,0.0,0.0,0.0,0.0,0.0,21.75,1e-09,1e-05
Rule+QP,88,65,1.5638178048879586e-08,224.76331138715713,0.4145101307996811,26.94315454191735,0.0,0.0,0.0,0.0,0.0,22.0,1e-09,1e-05
Rule+QP,89,65,-4.924765567281215e-09,224.76331138757524,6.144905368807365e-08,6.42733551729422e-07,0.0,0.0,0.0,0.0,0.0,22.25,1e-09,1e-05
Rule+QP,90,65,5.690625286790783e-09,224.76331138545652,7.014483589311517e-08,6.04255054946037e-07,0.0,0.0,0.0,0.0,0.0,22.5,1e-09,1e-05
Rule+QP,91,65,2.814156351452219e-10,224.7633113846377,6.985661870695906e-08,4.30800895685214e-07,0.0,0.0,0.0,0.0,0.0,22.75,1e-09,1e-05
Rule+QP,92,65,79.10058328287049,203.94736841546123,79.10058328258907,80.00000032382859,34.17266116589573,0.9846153846153847,0.9846153846153847,0.0,0.0,23.0,1e-09,1e-05
Rule+QP,93,65,100.0,177.63157894177704,20.899416717129508,59.68506240622511,0.2259240370188478,0.015384615384615385,0.015384615384615385,0.0,0.0,23.25,1e-09,1e-05
Rule+QP,94,65,100.0,151.3157894680928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1e-09,1e-05
Rule+QP,95,65,99.99999997875265,125.0,2.1247354180349456e-08,4.358167871032492e-08,0.0,0.0,0.0,0.0,0.0,23.75,1e-09,1e-05
