state_id,day,step,controller,policy_seed,selected_budget,repetition,elapsed_ms,mpc_status,mpc_fallback,qp_execution_path,executed_battery_power_kw,soc_after_kwh,grid_violation_kw
14,264,95,PPO-QP-no-penalty,20260805,90,3,1.4776,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP-no-penalty,20260805,90,4,1.4774,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,PPO-QP-no-penalty,20260805,90,5,1.4644,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,Rule+QP,0,0,1,1.542,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,Rule+QP,0,0,2,1.5534,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,Rule+QP,0,0,3,1.5553,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,Rule+QP,0,0,4,1.5696,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,Rule+QP,0,0,5,1.539,-1,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24+QP,0,0,1,2.3151,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24+QP,0,0,2,2.4441,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24+QP,0,0,3,2.3092,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24+QP,0,0,4,2.3037,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24+QP,0,0,5,2.3232,0,0,hard_qp_solution,99.99999998575731,125.0,0.0
15,276,0,MPC-H24-FRR+QP,0,0,1,19.1055,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-FRR+QP,0,0,2,19.332,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-FRR+QP,0,0,3,19.3733,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-FRR+QP,0,0,4,19.8018,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-FRR+QP,0,0,5,19.0737,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,PPO-QP,20260805,90,1,1.5964,-1,0,hard_qp_solution,43.6863458385676,113.50359320037694,0.0
15,276,0,PPO-QP,20260805,90,2,1.4818,-1,0,hard_qp_solution,43.6863458385676,113.50359320037694,0.0
15,276,0,PPO-QP,20260805,90,3,1.4069,-1,0,hard_qp_solution,43.6863458385676,113.50359320037694,0.0
15,276,0,PPO-QP,20260805,90,4,1.3841,-1,0,hard_qp_solution,43.6863458385676,113.50359320037694,0.0
15,276,0,PPO-QP,20260805,90,5,1.4104,-1,0,hard_qp_solution,43.6863458385676,113.50359320037694,0.0
15,276,0,PPO-QP-no-penalty,20260805,90,1,1.3633,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,PPO-QP-no-penalty,20260805,90,2,1.3649,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,PPO-QP-no-penalty,20260805,90,3,1.3589,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,PPO-QP-no-penalty,20260805,90,4,1.3579,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,PPO-QP-no-penalty,20260805,90,5,1.3711,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,Rule+QP,0,0,1,1.4371,-1,0,hard_qp_solution,3.553031930976332e-08,124.99999999064991,0.0
15,276,0,Rule+QP,0,0,2,1.4641,-1,0,hard_qp_solution,3.553031930976332e-08,124.99999999064991,0.0
15,276,0,Rule+QP,0,0,3,1.5093,-1,0,hard_qp_solution,3.553031930976332e-08,124.99999999064991,0.0
15,276,0,Rule+QP,0,0,4,1.4638,-1,0,hard_qp_solution,3.553031930976332e-08,124.99999999064991,0.0
15,276,0,Rule+QP,0,0,5,1.4264,-1,0,hard_qp_solution,3.553031930976332e-08,124.99999999064991,0.0
15,276,0,MPC-H24+QP,0,0,1,22.3988,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24+QP,0,0,2,21.9646,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24+QP,0,0,3,22.0276,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24+QP,0,0,4,21.3336,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24+QP,0,0,5,21.3003,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,NetLoadRule+QP,0,0,1,1.5603,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,NetLoadRule+QP,0,0,2,1.5037,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,NetLoadRule+QP,0,0,3,1.4664,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,NetLoadRule+QP,0,0,4,1.4626,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
15,276,0,NetLoadRule+QP,0,0,5,1.5064,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
16,276,24,PPO-QP,20260805,90,1,1.4248,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP,20260805,90,2,1.3913,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP,20260805,90,3,1.3899,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP,20260805,90,4,1.366,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP,20260805,90,5,1.354,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP-no-penalty,20260805,90,1,1.4429,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP-no-penalty,20260805,90,2,1.3757,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP-no-penalty,20260805,90,3,1.3471,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP-no-penalty,20260805,90,4,1.3428,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,PPO-QP-no-penalty,20260805,90,5,1.4229,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,Rule+QP,0,0,1,1.4469,-1,0,hard_qp_solution,8.703540354090476e-09,166.56249990150246,0.0
16,276,24,Rule+QP,0,0,2,1.4497,-1,0,hard_qp_solution,8.703540354090476e-09,166.56249990150246,0.0
16,276,24,Rule+QP,0,0,3,1.4467,-1,0,hard_qp_solution,8.703540354090476e-09,166.56249990150246,0.0
16,276,24,Rule+QP,0,0,4,1.4644,-1,0,hard_qp_solution,8.703540354090476e-09,166.56249990150246,0.0
16,276,24,Rule+QP,0,0,5,1.4412,-1,0,hard_qp_solution,8.703540354090476e-09,166.56249990150246,0.0
16,276,24,MPC-H24+QP,0,0,1,19.6394,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24+QP,0,0,2,19.6939,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24+QP,0,0,3,19.5522,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24+QP,0,0,4,19.847,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24+QP,0,0,5,19.8163,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,NetLoadRule+QP,0,0,1,1.5741,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,NetLoadRule+QP,0,0,2,1.5744,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,NetLoadRule+QP,0,0,3,1.4781,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,NetLoadRule+QP,0,0,4,1.5112,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,NetLoadRule+QP,0,0,5,1.4493,-1,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-FRR+QP,0,0,1,19.2416,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-FRR+QP,0,0,2,19.0424,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-FRR+QP,0,0,3,18.6944,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-FRR+QP,0,0,4,18.7741,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-FRR+QP,0,0,5,18.3733,0,0,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
17,276,48,PPO-QP-no-penalty,20260805,90,1,3.8468,-1,0,phase2_solution,0.9999986674593255,224.73684245593176,29.343697622094812
17,276,48,PPO-QP-no-penalty,20260805,90,2,3.7679,-1,0,phase2_solution,0.9999986674593255,224.73684245593176,29.343697622094812
17,276,48,PPO-QP-no-penalty,20260805,90,3,3.807,-1,0,phase2_solution,0.9999986674593255,224.73684245593176,29.343697622094812
17,276,48,PPO-QP-no-penalty,20260805,90,4,3.7962,-1,0,phase2_solution,0.9999986674593255,224.73684245593176,29.343697622094812
17,276,48,PPO-QP-no-penalty,20260805,90,5,3.8181,-1,0,phase2_solution,0.9999986674593255,224.73684245593176,29.343697622094812
17,276,48,Rule+QP,0,0,1,3.9526,-1,0,phase2_solution,6.318581751144296e-07,224.99999983372155,28.34369958649366
17,276,48,Rule+QP,0,0,2,3.8521,-1,0,phase2_solution,6.318581751144296e-07,224.99999983372155,28.34369958649366
17,276,48,Rule+QP,0,0,3,3.8274,-1,0,phase2_solution,6.318581751144296e-07,224.99999983372155,28.34369958649366
17,276,48,Rule+QP,0,0,4,3.8272,-1,0,phase2_solution,6.318581751144296e-07,224.99999983372155,28.34369958649366
17,276,48,Rule+QP,0,0,5,4.0123,-1,0,phase2_solution,6.318581751144296e-07,224.99999983372155,28.34369958649366
17,276,48,MPC-H24+QP,0,0,1,22.907,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24+QP,0,0,2,22.466,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24+QP,0,0,3,22.2584,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24+QP,0,0,4,23.5795,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24+QP,0,0,5,23.7291,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,NetLoadRule+QP,0,0,1,4.062,-1,0,phase2_solution,-0.0,225.0,28.34369895463549
17,276,48,NetLoadRule+QP,0,0,2,3.8199,-1,0,phase2_solution,-0.0,225.0,28.34369895463549
17,276,48,NetLoadRule+QP,0,0,3,3.979,-1,0,phase2_solution,-0.0,225.0,28.34369895463549
17,276,48,NetLoadRule+QP,0,0,4,3.7671,-1,0,phase2_solution,-0.0,225.0,28.34369895463549
17,276,48,NetLoadRule+QP,0,0,5,3.7499,-1,0,phase2_solution,-0.0,225.0,28.34369895463549
17,276,48,MPC-H24-FRR+QP,0,0,1,27.7845,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-FRR+QP,0,0,2,28.2923,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-FRR+QP,0,0,3,28.7789,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-FRR+QP,0,0,4,28.3038,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-FRR+QP,0,0,5,27.8496,0,0,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,PPO-QP,20260805,90,1,4.648,-1,0,phase2_solution,0.9999986587166068,224.73684245823247,29.343697613352095
17,276,48,PPO-QP,20260805,90,2,5.108,-1,0,phase2_solution,0.9999986587166068,224.73684245823247,29.343697613352095
17,276,48,PPO-QP,20260805,90,3,4.1652,-1,0,phase2_solution,0.9999986587166068,224.73684245823247,29.343697613352095
17,276,48,PPO-QP,20260805,90,4,4.221,-1,0,phase2_solution,0.9999986587166068,224.73684245823247,29.343697613352095
17,276,48,PPO-QP,20260805,90,5,4.9407,-1,0,phase2_solution,0.9999986587166068,224.73684245823247,29.343697613352095
18,276,72,Rule+QP,0,0,1,2.1714,-1,0,hard_qp_solution,2.9641005337867197e-08,224.9999999891595,0.0
18,276,72,Rule+QP,0,0,2,1.9441,-1,0,hard_qp_solution,2.9641005337867197e-08,224.9999999891595,0.0
18,276,72,Rule+QP,0,0,3,2.1443,-1,0,hard_qp_solution,2.9641005337867197e-08,224.9999999891595,0.0
18,276,72,Rule+QP,0,0,4,2.1281,-1,0,hard_qp_solution,2.9641005337867197e-08,224.9999999891595,0.0
18,276,72,Rule+QP,0,0,5,1.7049,-1,0,hard_qp_solution,2.9641005337867197e-08,224.9999999891595,0.0
18,276,72,MPC-H24+QP,0,0,1,9.5549,0,0,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24+QP,0,0,2,9.7291,0,0,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24+QP,0,0,3,9.4963,0,0,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24+QP,0,0,4,9.6805,0,0,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24+QP,0,0,5,9.3325,0,0,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,NetLoadRule+QP,0,0,1,1.7197,-1,0,hard_qp_solution,3.321296664504975e-08,224.9999999882195,0.0
18,276,72,NetLoadRule+QP,0,0,2,1.7528,-1,0,hard_qp_solution,3.321296664504975e-08,224.9999999882195,0.0
18,276,72,NetLoadRule+QP,0,0,3,1.7537,-1,0,hard_qp_solution,3.321296664504975e-08,224.9999999882195,0.0
18,276,72,NetLoadRule+QP,0,0,4,1.9322,-1,0,hard_qp_solution,3.321296664504975e-08,224.9999999882195,0.0
18,276,72,NetLoadRule+QP,0,0,5,1.6574,-1,0,hard_qp_solution,3.321296664504975e-08,224.9999999882195,0.0
18,276,72,MPC-H24-FRR+QP,0,0,1,11.4868,0,0,hard_qp_solution,3.318028080833948e-08,224.9999999882281,0.0
18,276,72,MPC-H24-FRR+QP,0,0,2,10.0114,0,0,hard_qp_solution,3.318028080833948e-08,224.9999999882281,0.0
18,276,72,MPC-H24-FRR+QP,0,0,3,9.5542,0,0,hard_qp_solution,3.318028080833948e-08,224.9999999882281,0.0
18,276,72,MPC-H24-FRR+QP,0,0,4,9.4261,0,0,hard_qp_solution,3.318028080833948e-08,224.9999999882281,0.0
18,276,72,MPC-H24-FRR+QP,0,0,5,9.349,0,0,hard_qp_solution,3.318028080833948e-08,224.9999999882281,0.0
18,276,72,PPO-QP,20260805,90,1,1.4884,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP,20260805,90,2,1.5833,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP,20260805,90,3,1.4447,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP,20260805,90,4,1.519,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP,20260805,90,5,1.4514,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP-no-penalty,20260805,90,1,1.4302,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP-no-penalty,20260805,90,2,1.5944,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP-no-penalty,20260805,90,3,1.5332,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP-no-penalty,20260805,90,4,1.4893,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
18,276,72,PPO-QP-no-penalty,20260805,90,5,1.6995,-1,0,hard_qp_solution,44.99999999999994,213.15789473380187,0.0
19,276,95,MPC-H24+QP,0,0,1,2.8206,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24+QP,0,0,2,2.5267,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24+QP,0,0,3,2.559,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24+QP,0,0,4,2.5589,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24+QP,0,0,5,2.7413,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,NetLoadRule+QP,0,0,1,1.6924,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,NetLoadRule+QP,0,0,2,1.7493,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,NetLoadRule+QP,0,0,3,1.7886,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,NetLoadRule+QP,0,0,4,1.6873,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,NetLoadRule+QP,0,0,5,1.6425,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-FRR+QP,0,0,1,2.6683,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-FRR+QP,0,0,2,2.6079,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-FRR+QP,0,0,3,2.5078,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-FRR+QP,0,0,4,3.0094,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-FRR+QP,0,0,5,2.7555,0,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP,20260805,90,1,2.09,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP,20260805,90,2,1.741,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP,20260805,90,3,1.9905,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP,20260805,90,4,2.06,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP,20260805,90,5,1.59,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP-no-penalty,20260805,90,1,1.8127,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP-no-penalty,20260805,90,2,2.1104,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP-no-penalty,20260805,90,3,1.6672,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP-no-penalty,20260805,90,4,2.1659,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,PPO-QP-no-penalty,20260805,90,5,1.8288,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,Rule+QP,0,0,1,1.6929,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,Rule+QP,0,0,2,1.9525,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,Rule+QP,0,0,3,2.5702,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,Rule+QP,0,0,4,2.3675,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,Rule+QP,0,0,5,1.8779,-1,0,hard_qp_solution,99.9999999857749,125.0,0.0
20,288,0,NetLoadRule+QP,0,0,1,1.6911,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,NetLoadRule+QP,0,0,2,1.9214,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,NetLoadRule+QP,0,0,3,1.5183,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,NetLoadRule+QP,0,0,4,2.1357,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,NetLoadRule+QP,0,0,5,1.8283,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,MPC-H24-FRR+QP,0,0,1,25.8543,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-FRR+QP,0,0,2,23.2695,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-FRR+QP,0,0,3,21.2944,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-FRR+QP,0,0,4,21.0264,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-FRR+QP,0,0,5,20.9912,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,PPO-QP,20260805,90,1,1.5091,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP,20260805,90,2,1.5368,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP,20260805,90,3,1.4464,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP,20260805,90,4,1.4878,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP,20260805,90,5,1.461,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP-no-penalty,20260805,90,1,1.4168,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP-no-penalty,20260805,90,2,1.4262,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP-no-penalty,20260805,90,3,1.3978,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP-no-penalty,20260805,90,4,1.4745,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,PPO-QP-no-penalty,20260805,90,5,1.4073,-1,0,hard_qp_solution,45.0,113.15789473684211,0.0
20,288,0,Rule+QP,0,0,1,1.4583,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
20,288,0,Rule+QP,0,0,2,1.4639,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
20,288,0,Rule+QP,0,0,3,1.4515,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
20,288,0,Rule+QP,0,0,4,1.4489,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
20,288,0,Rule+QP,0,0,5,1.4238,-1,0,hard_qp_solution,3.5534356661180194e-08,124.99999999064886,0.0
20,288,0,MPC-H24+QP,0,0,1,21.1887,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24+QP,0,0,2,20.8894,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24+QP,0,0,3,21.0631,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24+QP,0,0,4,21.49,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24+QP,0,0,5,21.2131,0,0,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
21,288,24,MPC-H24-FRR+QP,0,0,1,16.9076,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-FRR+QP,0,0,2,17.3433,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-FRR+QP,0,0,3,18.0671,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-FRR+QP,0,0,4,17.8738,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-FRR+QP,0,0,5,16.9426,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP,20260805,90,1,1.484,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP,20260805,90,2,1.5701,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP,20260805,90,3,1.513,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP,20260805,90,4,1.5342,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP,20260805,90,5,1.4189,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP-no-penalty,20260805,90,1,1.4238,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP-no-penalty,20260805,90,2,1.5017,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP-no-penalty,20260805,90,3,1.3978,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP-no-penalty,20260805,90,4,1.3996,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,PPO-QP-no-penalty,20260805,90,5,1.4112,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,Rule+QP,0,0,1,1.54,-1,0,hard_qp_solution,8.707478539104722e-09,183.18749990921881,0.0
21,288,24,Rule+QP,0,0,2,1.5066,-1,0,hard_qp_solution,8.707478539104722e-09,183.18749990921881,0.0
21,288,24,Rule+QP,0,0,3,1.5816,-1,0,hard_qp_solution,8.707478539104722e-09,183.18749990921881,0.0
21,288,24,Rule+QP,0,0,4,1.5458,-1,0,hard_qp_solution,8.707478539104722e-09,183.18749990921881,0.0
21,288,24,Rule+QP,0,0,5,1.5726,-1,0,hard_qp_solution,8.707478539104722e-09,183.18749990921881,0.0
21,288,24,MPC-H24+QP,0,0,1,19.7195,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24+QP,0,0,2,18.5641,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24+QP,0,0,3,18.7788,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24+QP,0,0,4,18.5696,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24+QP,0,0,5,18.581,0,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,NetLoadRule+QP,0,0,1,1.5977,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,NetLoadRule+QP,0,0,2,1.4731,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,NetLoadRule+QP,0,0,3,1.4946,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,NetLoadRule+QP,0,0,4,1.4517,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,NetLoadRule+QP,0,0,5,1.4252,-1,0,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
22,288,48,PPO-QP,20260805,90,1,1.4501,-1,0,hard_qp_solution,9.663704780532889,160.0378274018304,0.0
22,288,48,PPO-QP,20260805,90,2,1.3878,-1,0,hard_qp_solution,9.663704780532889,160.0378274018304,0.0
22,288,48,PPO-QP,20260805,90,3,1.4956,-1,0,hard_qp_solution,9.663704780532889,160.0378274018304,0.0
22,288,48,PPO-QP,20260805,90,4,1.3963,-1,0,hard_qp_solution,9.663704780532889,160.0378274018304,0.0
