controller,seed,day,charge_energy_final4_kwh,soc_change_final4_kwh,gross_import_cost_final4,export_excess_final4_kwh,forced_full_charge_steps_final4,any_forced_full_charge_final4
PPO-QP-no-penalty,20260809,300,105.26315789473685,100.0,47.32727886205049,0.0,4,1
PPO-QP-no-penalty,20260809,301,105.26315789473685,100.0,45.480505700509674,0.0,4,1
PPO-QP-no-penalty,20260809,302,105.26315789473685,100.0,51.96268441918781,0.0,4,1
PPO-QP-no-penalty,20260809,303,105.26315789473685,100.0,52.89366630761506,0.0,4,1
PPO-QP-no-penalty,20260809,304,105.26315789473685,100.0,53.182071137226544,0.0,4,1
PPO-QP-no-penalty,20260809,305,105.26315789473685,100.0,56.310664107102006,0.0,4,1
PPO-QP-no-penalty,20260809,306,105.26315789473685,100.0,54.66627718696543,0.0,4,1
PPO-QP-no-penalty,20260809,307,105.26315789473685,100.0,47.12040702741841,0.0,4,1
PPO-QP-no-penalty,20260809,308,105.26315789473685,100.0,44.28673361130146,0.0,4,1
PPO-QP-no-penalty,20260809,309,105.26315789473685,100.0,54.30829652262515,0.0,4,1
PPO-QP-no-penalty,20260809,310,105.26315789473685,100.0,55.91390966949341,0.0,4,1
PPO-QP-no-penalty,20260809,311,105.26315789473685,100.0,55.669824097563804,0.0,4,1
PPO-QP-no-penalty,20260809,312,105.26315789473685,100.0,54.834387303067274,0.0,4,1
PPO-QP-no-penalty,20260809,313,105.26315789473685,100.0,55.570408729492556,0.0,4,1
PPO-QP-no-penalty,20260809,314,105.26315789473685,100.0,48.07537372752111,0.0,4,1
PPO-QP-no-penalty,20260809,315,105.26315789473685,100.0,43.61549939637658,0.0,4,1
PPO-QP-no-penalty,20260809,316,105.26315789473685,100.0,53.87968980499182,0.0,4,1
PPO-QP-no-penalty,20260809,317,105.26315789473685,100.0,54.930030018171564,0.0,4,1
PPO-QP-no-penalty,20260809,318,105.26315789473685,100.0,54.25610045235031,0.0,4,1
PPO-QP-no-penalty,20260809,319,105.26315789473685,100.0,54.50569877847468,0.0,4,1
PPO-QP-no-penalty,20260809,320,105.26315789473685,100.0,54.9493252652859,0.0,4,1
PPO-QP-no-penalty,20260809,321,105.26315789473685,100.0,47.51827586306305,0.0,4,1
PPO-QP-no-penalty,20260809,322,105.26315789473685,100.0,45.38271529027956,0.0,4,1
PPO-QP-no-penalty,20260809,323,105.26315789473685,100.0,55.24045258369722,0.0,4,1
PPO-QP-no-penalty,20260809,324,105.26315789473685,100.0,52.98959537630972,0.0,4,1
PPO-QP-no-penalty,20260809,325,105.26315789473685,100.0,54.31248613868631,0.0,4,1
PPO-QP-no-penalty,20260809,326,105.26315789473685,100.0,55.31495726877792,0.0,4,1
PPO-QP-no-penalty,20260809,327,105.26315789473685,100.0,55.00812356025534,0.0,4,1
PPO-QP-no-penalty,20260809,328,105.26315789473685,100.0,47.06758333949408,0.0,4,1
PPO-QP-no-penalty,20260809,329,105.26315789473685,100.0,45.649369280447615,0.0,4,1
PPO-QP-no-penalty,20260809,330,105.26315789473685,100.0,55.357109220968646,0.0,4,1
PPO-QP-no-penalty,20260809,331,105.26315789473685,100.0,55.07301535288788,0.0,4,1
PPO-QP-no-penalty,20260809,332,105.26315789473685,100.0,55.47823273273391,0.0,4,1
PPO-QP-no-penalty,20260809,333,105.26315789473685,100.0,54.69652327631286,0.0,4,1
PPO-QP-no-penalty,20260809,334,105.26315789473685,100.0,55.162508626824646,0.0,4,1
PPO-QP-no-penalty,20260809,335,105.26315789473685,100.0,46.400296559490585,0.0,4,1
PPO-QP-no-penalty,20260809,336,105.26315789473685,100.0,42.63408524856713,0.0,4,1
PPO-QP-no-penalty,20260809,337,105.26315789473685,100.0,54.785522622372795,0.0,4,1
PPO-QP-no-penalty,20260809,338,105.26315789473685,100.0,54.90118448688608,0.0,4,1
PPO-QP-no-penalty,20260809,339,105.26315789473685,100.0,56.29110653336798,0.0,4,1
PPO-QP-no-penalty,20260809,340,105.26315789473685,100.0,55.148452599161814,0.0,4,1
PPO-QP-no-penalty,20260809,341,105.26315789473685,100.0,55.04791805107899,0.0,4,1
PPO-QP-no-penalty,20260809,342,105.26315789473685,100.0,46.21307422381061,0.0,4,1
PPO-QP-no-penalty,20260809,343,105.26315789473685,100.0,44.76359671471935,0.0,4,1
PPO-QP-no-penalty,20260809,344,105.26315789473685,100.0,54.191146613780845,0.0,4,1
PPO-QP-no-penalty,20260809,345,105.26315789473685,100.0,55.42111574900008,0.0,4,1
PPO-QP-no-penalty,20260809,346,105.26315789473685,100.0,57.14712587657635,0.0,4,1
PPO-QP-no-penalty,20260809,347,105.26315789473685,100.0,91.18358496702109,0.0,4,1
PPO-QP-no-penalty,20260809,348,105.26315789473685,100.0,57.00551343088999,0.0,4,1
PPO-QP-no-penalty,20260809,349,105.26315789473685,100.0,44.38261418794167,0.0,4,1
PPO-QP-no-penalty,20260809,350,105.26315789473685,100.0,45.78536379591246,0.0,4,1
PPO-QP-no-penalty,20260809,351,105.26315789473685,100.0,54.542857824717025,0.0,4,1
PPO-QP-no-penalty,20260809,352,105.26315789473685,100.0,53.95244545718825,0.0,4,1
PPO-QP-no-penalty,20260809,353,105.26315789473685,100.0,53.681851759046054,0.0,4,1
PPO-QP-no-penalty,20260809,354,105.26315789473685,100.0,55.140931135486156,0.0,4,1
PPO-QP-no-penalty,20260809,355,105.26315789473685,100.0,54.350306543177005,0.0,4,1
PPO-QP-no-penalty,20260809,356,105.26315789473685,100.0,46.071721807550645,0.0,4,1
PPO-QP-no-penalty,20260809,357,105.26315789473685,100.0,43.71669684124065,0.0,4,1
PPO-QP-no-penalty,20260809,358,105.26315789473685,100.0,53.427158307931606,0.0,4,1
PPO-QP-no-penalty,20260809,359,105.26315789473685,100.0,56.48092621565007,0.0,4,1
PPO-QP-no-penalty,20260809,360,105.26315789473685,100.0,57.37617557238485,0.0,4,1
PPO-QP-no-penalty,20260809,361,105.26315789473685,100.0,56.077152778358105,0.0,4,1
PPO-QP-no-penalty,20260809,362,105.26315789473685,100.0,59.25830514806505,0.0,4,1
PPO-QP-no-penalty,20260809,363,105.26315789473685,100.0,50.42276383585949,0.0,4,1
PPO-QP-no-penalty,20260809,364,105.26315789473685,100.0,46.050170130802556,0.0,4,1
