controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260806,86,20263469,129,17,8352,0,96,233.2289449706909,384.0559067180861,715.5490825699142,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,87,20263565,61,17,8448,0,96,199.06830594239236,244.48633271298434,460.92234133719666,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,88,20263661,20,17,8544,0,96,172.56803952559142,243.27559152915208,621.1223552667744,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,165.24994204420867
PPO-QP-no-penalty,20260806,89,20263757,41,17,8640,0,96,200.82765570415305,265.274744644893,498.34916733057264,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260806,90,20263853,204,18,8736,0,96,232.9993291313866,358.54693123956434,751.9263262966452,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,76.8063094776816
PPO-QP-no-penalty,20260806,91,20263537,29,18,8832,0,96,203.28365872782268,303.0626466020425,567.0540033308251,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.34166796146238226
PPO-QP-no-penalty,20260806,92,20263633,71,18,8928,0,96,165.4223807180638,214.6019052811183,477.92226144199316,125.0,0.0,0.0,0,2,0.0,0.0,1.0,2.220446049250313e-16,472.5,74.23922452214498
PPO-QP-no-penalty,20260806,93,20263729,238,18,9024,0,96,136.01751357646398,279.8702770597088,974.5911440240619,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,456.41325595055963
PPO-QP-no-penalty,20260806,94,20263825,135,18,9120,0,96,207.3905779825771,300.8866720331265,597.9533079299912,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,34.72294354772612
PPO-QP-no-penalty,20260806,95,20263921,70,18,9216,0,96,118.4538298789831,163.0031185598199,921.607998340448,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,615.5123621822303
PPO-QP-no-penalty,20260806,96,20264017,202,19,9312,0,96,148.57798177075702,249.08364235268795,811.088502200178,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,347.01950322277645
